id,name,location,state,phone,hookups,accommodations,pricePerNight,horseFeePerNight,maxRigLength,stallCount,paddockCount,hasWashRack,hasDumpStation,hasWifi,hasBathhouse,pullThroughAvailable,description,verified,notes
ridb-266144,Sand Flats Recreation Area Group Campsites,"Moab, UT",UT,4352592444,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Along with easy access to biking and off-highway vehicle trails, Sand Flats' campgrounds offer spectacular vistas of sandstone domes, canyons, and mesas in addition to the ever-changing La Sal Mountains as a dramatic back-drop. Visitors are awed by beautiful sunsets, the magic of howling coyotes and a night sky of seemingly unlimited stars.Recreation
The Sand Flats Recreation Area is home to the Slickrock Bike Trail, a world renowned mountain biking destination. The area is also a premier destination for 4x4 and backcountry motorcycle enthusiasts. There is nearly 40 miles of off-highway vehicle trails to explore within the recreation area.
Facilities
The group campsites are located in the Datura and Echo campgrounds. All group sites accommodate up to 16 people. Both Datura A, B, and D and E-1 group sites have space for six passenger cars, or two to three RVs, or two to three trucks with camp trailers. The Datura C and E-10 group sites' parking areas are smaller and can only accomodate 4 passenger cars, or 1 RV and one truck with camp trailer. Facilities include shade structures, picnic tables and fire rings. There are nearby vault toilet facilities. Campers will need to bring drinking water. If you want to have a campfire, bring or purchase firewood in town. Wood collecting is prohibited.  
Natural Features
The campground is set among slickrock domes and fins. The sites offer sweeping views of sandstone domes, canyons and mesas against the backdrop of the 13,000 ft. La Sal Mountains. Pinyon and juniper trees offer limited shade.
Nearby Attractions
The sites are located only five miles from downtown Moab, providing convenient access to many bike and off-highway vehicle trails, Arches and Canyonlands National Parks, Dead Horse Point State Park, the Colorado River and the La Sal Mountains.Charges & Cancellations
 If you do not arrive at the group campsite facility by check out time on the day after your scheduled arrival date, which is 11 am, you are considere",,
ridb-257151,Sauls Meadow OHV /Equestrian Staging Area,"Richfield, UT",UT,435-896-1500,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,This trailhead offers a staging area for equestrian users to connect to the Winkle Bob trail and also for motorized users to stage for the Paiute Trail. This trailhead offers access to the popular and difficult Rock Canyon Trail (PST 66).,,
ridb-257137,Sevenmile Equestrian Trailhead,"Moab, UT",UT,435-259-2100,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,Parking area along Highway 313 for the horse ride up Seven Mile Canyon.,,
ridb-256959,Sids Mountain Wilderness - The Wedge,"Price, UT",UT,435-636-3600,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,The Wedge Overlook offers expansive views of the San Rafael River below and the Sids Mountain Wilderness Area beyond. It's wild and undeveloped landscape offers premier backcountry recreation.,,
ridb-257254,Sink Hole,"Fillmore, UT",UT,(435) 743-3100,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"It is said that Joseph Nielson discovered this amazing sink hole in 1927. He was heading back to his camp at night when he strayed into the area. His horse stopped and absolutely refused to go another step. He got off the horse and started walking, when suddenly he was hanging on to the reins of his horse with nothing below his feet. Fortunately, Nielson was able to coax his horse to back up while he was holding the reins and get out of the mysterious hole he found himself in. The next day, Nielson went back to see in the daylight what had tried to swallow him. As he neared the sinkhole, once again his horse refused to move close.",,
layover-4565786,Steve McIntyre,"South Jordan, UT",UT,801-560-6954,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-257247,Swinging Bridge,UT,UT,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Camping facilities are provided at this Recreation Area in three distinct locations. This recreation site is bordered by the lofty escarpment to the north and large buttes to the east and west.  The North Campground consists of 1 large group site and 8 individual campsites containing tent pads, picnic tables, toilets, parking areas and fire rings. The South Campground consists of 11 camp sites containing tent pads, picnic tables, toilets, parking areas and fire rings. The Equestrian Campground consists of 6 camp sites containing tent pads, picnic tables, toilets, parking areas, livestock enclosures and fire rings. There are is no drinking water or trash removal services at these campgrounds. Please pack it out. Camping at each of these sites is $15 per site per night.",,
ridb-233150,TASHA EQUESTRIAN,"Loa, UT",UT,,No Hookups,Corrals|Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Tasha Equestrian Campground is located in central Utah, just 4 miles north of beautiful Fish Lake at an elevation of 9,000 feet. Visitors enjoy horseback riding and fishing for famous Mackinaw lake trout.Recreation
Many miles of horseback riding, hiking, biking and off-road vehicle trails crisscross the area. Johnson Valley Reservoir is just a half-mile from the campground, offering boating, fishing and a boat ramp. Facilities
Tasha Equestrian offers a group site with a picnic shelter, as well as single-family sites. Flush toilets and drinking water are provided. Roads and spurs are gravel, but have good access for trailers and trucks. 

The camp is fully equipped for campers with horses. Corrals, a staging area, hitching racks and trailheads are located within the facility.Natural Features
Tasha's high mountain setting is beautiful but remote and is prone to rapid weather changes due to its elevation. The site is forested with a mixed stand of aspen, spruce and pines, which provides partial shade. Most sites provide sweeping mountain and valley views.
Nearby Attractions
Fish Lake, Utah's largest natural mountain lake, is less than 10 minutes from the campground. The lake is famous for its 20-40 pound Mackinaw lake trout. Boating, swimming and scuba diving are popular activities on the lake. Boat ramps, rentals, a marina, fuel, groceries, restaurants and fishing and camping supplies can all be found at Fish Lake. 

The Mytoge Mountain Trail, a 25-mile hiking/biking loop, offers everything from easy cruising to challenging singletrack in the mountains around Fish Lake.",,
ridb-257212,Tava'atsi Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Equestrians, Hikers, Mountain Bikers. Two-track trail. 0.5 miles in length. Difficulty: Easy/Easiest (IMBA Trail Difficulty Rating System). Tava’atsi (pronounced ta-vats) means “two striped chipmunk” in Southern Paiute.  The trail used to be a main access point into the Santa Clara/Land Hill ACEC area of the Reserve, but new subdivision construction is currently underway.  There is no public access to this trail except from other trails inside the Reserve.  In the future the Tava’atsi Trail will have a small trailhead at its northern terminus on land donated by the developer to the Ivins City.  This trail is an old road.",,
ridb-257029,Temple Mountain Campground East,"Price, UT",UT,435-636-3600,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"""Temple Mountain east Campground also known as the “People Pasture” is located just west of the turnoff to Goblin Valley State Park.   This campground has multiple parking areas for large recreational vehicles, fire rings, pit toilets and kiosk with map information.   This is a first come first serve campground that currently has no fees for use.   Please recreate responsible and stay on designated routes. .""",,
ridb-257030,Temple Moutain Campground West,"Price, UT",UT,435-636-3600,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"""The Temple Mountain west Campground is located at the intersection of Temple Mountain and Behind the Reef road.   This campground has multiple parking areas for large recreational vehicles, fire rings, pit toilets a shade shelter and picnic tables.   This is a first come first serve campground that currently has no fees for use. Please recreate responsible and stay on designated routes. """,,
layover-7071290,The Triple Crown,"West Jordan, UT",UT,801-403-7423,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-257173,Tipple Trail,"St. George, UT",UT,435-688-3200,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Recommended Users: Mountain Bikers, Hikers, Equestrians. Two-track trail. 1 mile in length. Difficulty: Moderate/More Difficult. To reach Tipple Trail take Red Reef East Trail for just under 0.7 miles.  Turn right onto Tipple Trail.  The trail ends at the National Conservation Area boundary, but continues as a road heading east to the Silver Reef area.  Be aware that this trail crosses Leeds Creek.  Leeds Creek runs water year-round and at times may be too high to safely cross on foot.The trail is and old two-track, possibly a remnant of early mining days used to access claims.  Its name comes from the one mining ruin (a tipple*) still visible from the trail. The views to the north are of the wild and beautiful Red Reef within the BLM Cottonwood Canyon Wilderness and the USFS Cottonwood Wilderness.  From its highest elevations, long distance views are possible into the St. George basin to the south.Loop:  For a 4.2 mile grand tour of the White Reef Sub-Area, start at the White Reef Trailhead (see directions under the White Reef Trail).  Take the White Reef Trail from the trailhead for 0.2 miles.  Turn right on Leeds Reef Trail and continue to Adit Trail for 1.44 miles.  Turn left on Adit Trail and continue for 0.23 miles until reaching Tipple Trail.  Turn left onto Tipple Trail and follow it until it ends 1 mile later at Red Reef East Trail.  Turn left on Red Reef East Trail and continue to the Red Cliffs Campground for 0.7 miles.  The trail ends between campsites #8 and #9.  Turn left on the road.  Follow the road back to the White Reef Trailhead for another 1.6 miles.*A tipple is a structure used for loading material onto some type of carrier (truckbed, railcar, etc.)",,
